# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
35.4300003	217
35.4399986	125
35.4500008	122
35.4599991	125
35.4700012	144
35.4799995	141
35.4900017	171
35.5	180
35.5099983	108
35.5200005	138
35.5299988	138
35.5400009	138
35.5499992	131
35.5600014	115
35.5699997	154
35.5800018	137
35.5900002	200
35.5999985	111
35.6100006	124
35.6199989	170
35.6300011	141
35.6399994	154
35.6500015	134
35.6599998	131
35.6699982	170
35.6800003	170
35.6899986	131
35.7000008	144
35.7099991	127
35.7200012	160
35.7299995	173
35.7400017	121
35.75	173
35.7599983	134
35.7700005	150
35.7799988	176
35.7900009	212
35.7999992	153
35.8100014	153
35.8199997	182
35.8300018	153
35.8400002	182
35.8499985	130
35.8600006	166
35.8699989	156
35.8800011	169
35.8899994	140
35.9000015	178
35.9099998	94
35.9199982	159
35.9300003	133
35.9399986	110
35.9500008	110
35.9599991	130
35.9700012	146
35.9799995	120
35.9900017	159
36	107
36.0099983	139
36.0200005	175
36.0299988	181
36.0400009	126
36.0499992	139
